Vrus taxid	Virus name	Virus refseq 	Host tax id	pmid	Evidence
10730	Enterobacteria phage 933W	NC_000924.1	1281087	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281087	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281087	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281087	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281087	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281087	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281087	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281089	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281089	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281089	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281089	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281089	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281089	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281089	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281089	27533034	tRNAs
10678	Escherichia virus P1	NC_005856.1	1281090	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281090	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281090	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281090	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281090	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281090	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281090	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281090	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281091	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281091	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281091	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281091	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281091	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281091	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281091	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281091	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281092	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281092	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281092	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281092	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281092	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281092	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281092	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281092	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1280967	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1280967	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1280967	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1280967	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1280967	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1280967	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1280967	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1280967	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281093	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281093	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281093	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281093	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281093	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281093	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281093	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281093	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281094	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281094	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281094	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281094	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281094	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281094	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281094	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281094	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281098	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281098	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281099	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281099	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281099	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281099	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281099	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281099	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281099	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281099	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281100	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281100	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281100	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281100	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281100	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281100	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281100	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281100	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281101	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281101	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281102	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281102	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281102	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281102	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281102	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281102	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281102	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281102	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281102	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281102	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281104	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281104	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281104	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281104	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281104	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281104	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281104	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281104	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281104	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281104	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281105	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281105	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281105	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281105	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281105	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281105	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281105	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281107	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281107	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281107	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281107	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281107	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281107	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281107	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281107	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281107	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281108	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281108	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281108	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281108	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281108	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281108	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281108	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281108	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281108	27533034	tRNAs
10678	Escherichia virus P1	NC_005856.1	1281109	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281109	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281109	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281109	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281109	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281109	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281109	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281109	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281110	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281110	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281111	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281111	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281111	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281111	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281111	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281111	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281111	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281111	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281111	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281112	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281112	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281113	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281113	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281113	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281113	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281113	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281113	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281113	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281113	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281114	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281114	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281114	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281114	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281114	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281114	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281114	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281115	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281115	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281115	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281115	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281115	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281115	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281115	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281116	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281116	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281116	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281116	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281116	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281116	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281116	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281116	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1280970	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1280970	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1280970	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1280970	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1280970	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1280970	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1280970	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1280970	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281118	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281118	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281118	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281118	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281118	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281118	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281118	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281118	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281119	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281119	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281119	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281119	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281119	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281119	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281119	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1281119	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281119	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281121	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281121	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281121	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281121	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281121	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281121	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281121	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281121	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281123	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1281123	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281123	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1281123	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1281123	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281123	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281123	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281123	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281125	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281125	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281126	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281126	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281126	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1281126	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281126	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281126	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281126	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281126	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1281126	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281126	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1280957	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1280957	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1280957	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1280957	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1280957	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1280957	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1280957	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1280957	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1280957	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1280957	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1280957	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1280957	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1281128	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281128	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281128	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281128	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281128	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281128	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1281128	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281128	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281129	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1281129	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1281129	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1281129	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1281129	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281129	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281129	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281129	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281130	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281130	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1281130	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281130	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281130	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281130	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281130	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1281130	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281132	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281132	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281132	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281132	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281132	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281132	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281132	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281132	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281133	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281133	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281135	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281135	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281135	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281135	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281135	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1281137	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1281137	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1281137	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1281137	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1281137	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281137	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281137	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1281137	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1281138	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1281138	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1281138	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1281138	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1281138	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1281138	27533034	tRNAs
